등록번호,처리상태,관할기관,행정구역,노선,방향,지번주소,도로명주소,파손종류
20230206900398010,보수,강서,양천구,,,서울 양천구 신월동 25,서울특별시 양천구 화곡로 73,포트홀
20230206900057010,보수,서부,마포구,온수~망우선,중랑구시계 (망우동산52-4),서울 마포구 도화동 160,서울특별시 마포구 마포대로 지하 33,포트홀
20230206211227001,보수,북부,노원구,,,노원구 상계동 111,노원구 상계로37길 2,포트홀
20230206211121001,보수,북부,노원구,,,노원구 상계동 111,노원구 상계로37길 2,포트홀
20230206211113001,보수,북부,노원구,,,노원구 상계동 111,노원구 상계로37길 2,포트홀
20230206211106001,보수,북부,노원구,노원역~당고개역선,노원구청 (상계동797-2),노원구 상계동 111,노원구 상계로 305,포트홀
20230206211045001,보수,북부,노원구,노원역~당고개역선,노원구청 (상계동797-2),노원구 상계동 111,노원구 상계로 305,포트홀
20230206174329001,보수,북부,성북구,신설~공릉선,노원구시계 (공릉동26),성북구 석관동 349-8,성북구 화랑로 248,포트홀
20230206173502001,보수,북부,성북구,필동~도봉선,퇴계로3가로타리 (필동1가40),성북구 길음동 860-64,성북구 도봉로 5,포트홀
20230206173415001,보수,북부,성북구,필동~도봉선,퇴계로3가로타리 (필동1가40),성북구 길음동 33-1,성북구 도봉로 27-3,포트홀
20230206173403001,보수,남부,영등포구,오류~대림선,썬프라자백화점 (대림동 909-2),,영등포구 디지털로 392,포트홀
20230206173339001,보수,남부,영등포구,오류~대림선,서서울정보산업고 (궁동 4-41),영등포구 대림동 909-3,영등포구 디지털로 433,포트홀
20230206173131001,보수,북부,성북구,,,성북구 정릉동 139-1,성북구 정릉로 274,포트홀
20230206173124001,보수,북부,성북구,,,성북구 정릉동 139-1,성북구 정릉로 274,포트홀
20230206173047001,보수,북부,성북구,필동~도봉선,퇴계로3가로타리 (필동1가40),성북구 동선동4가 1-3,성북구 동소문로 105,포트홀
20230206173043001,보수,남부,금천구,시흥~중림선,서울시상수도 사업본부앞 (중림동406),금천구 독산동 287-8,금천구 시흥대로 414,포트홀
20230206173022001,보수,남부,금천구,시흥~중림선,서울시상수도 사업본부앞 (중림동406),금천구 독산동 1080-5,금천구 시흥대로 322,포트홀
20230206173001001,보수,남부,금천구,시흥~중림선,서울시상수도 사업본부앞 (중림동406),,금천구 시흥대로 102,포트홀
20230206172933001,보수,남부,금천구,강남순환로,소하jc(광명시 소하동 673),,금천구 시흥대로 47,포트홀
20230206172924001,보수,북부,노원구,신설~공릉선,노원구시계 (공릉동26),노원구 공릉동 83-1,,포트홀
20230206172844001,보수,남부,관악구,,,관악구 신림동 808-161,관악구 난곡로 168,포트홀
20230206172826001,보수,남부,관악구,신대방~신림선,호압산길 (신림7동산102-6),,관악구 난곡로 104,포트홀
20230206172803001,보수,남부,관악구,신대방~신림선,호압산길 (신림7동산102-6),,관악구 난곡로 60,포트홀
20230206172734001,보수,남부,서초구,사당~서빙고선,한강중학로타리 (서빙고동4-1)),서초구 방배동 3237-1,서초구 과천대로 904,포트홀
20230206172653001,보수,남부,동작구,,,동작구 노량진동 231-124,동작구 장승배기로 121,포트홀
20230206172508001,보수,북부,노원구,세곡~상계선,세곡동시계 (세곡동158-2),노원구 하계동 273-5,노원구 동일로 1197-2,포트홀
20230206172303001,보수,남부,동작구,신월~노량진선,한강대교남단 (노량진본동126),동작구 노량진동 60-11,동작구 노량진로 130,포트홀
20230206172223001,보수,남부,동작구,신림~노량진선,서울대학교입구 (신림동686),동작구 노량진동 60-11,동작구 노량진로 125,포트홀
20230206172144001,보수,남부,서초구,사당~서빙고선,한강중학로타리 (서빙고동4-1)),,,포트홀
20230206172025001,보수,남부,서초구,사당~서빙고선,한강중학로타리 (서빙고동4-1)),,서초구 과천대로 844,포트홀
20230206171959001,보수,남부,서초구,,,,서초구 과천대로 854,포트홀
20230206171911001,보수,남부,서초구,방화~사가정선,행주대교,서초구 방배동 504-1,서초구 방배천로2길 10,포트홀
20230206171826001,보수,남부,동작구,방화~사가정선,면목동 (면목동 524-33),,동작구 남부순환로 2089,포트홀
20230206171758001,보수,남부,서초구,장지~가회선,재동로타리 (가회동95),,서초구 강남대로 231-2,포트홀
20230206171709001,보수,남부,동작구,사당~암사선,신창아파트R (암사동462),,동작구 사당로 276,포트홀
20230206171644001,보수,남부,영등포구,시흥~중림선,시흥동시계 (시흥동700),영등포구 신길동 4953,영등포구 여의대방로23길 2,포트홀
20230206171620001,보수,남부,영등포구,시흥~중림선,시흥동시계 (시흥동700),영등포구 신길동 4785,동작구 여의대방로 28,포트홀
20230206171548001,보수,남부,영등포구,시흥~중림선,시흥동시계 (시흥동700),영등포구 신길동 4785,영등포구 여의대방로 45,포트홀
20230206171135001,보수,북부,성북구,내곡~월곡선,미아로타리 (하월곡동181),강북구 미아동 14-2,성북구 종암로 214-1,포트홀
20230206165405001,보수,북부,성북구,미아~상계선,미아3거리 (미아동 4-11),성북구 하월곡동 79-20,강북구 월계로 57,포트홀
20230206164549001,보수,북부,성북구,,,성북구 정릉동 966-265,성북구 정릉로 325-1,포트홀
20230206164541001,보수,북부,성북구,,,성북구 정릉동 966-265,성북구 정릉로 325-1,포트홀
20230206162729001,보수,북부,노원구,,,,노원구 상계로 118,포트홀
20230206162503001,보수,북부,노원구,공릉~우이선,효성아파트113동앞 (공릉동78-6),노원구 공릉동 119,노원구 노원로 47,포트홀
20230206162450001,보수,북부,노원구,공릉~우이선,효성아파트113동앞 (공릉동78-6),노원구 공릉동 119,노원구 노원로 47,포트홀
20230206153252001,보수,북부,성북구,동교~월곡선,동교동로타리 (동교동149-4),성북구 하월곡동 29-70,성북구 화랑로 73,포트홀
20230206153146001,보수,북부,성북구,동교~월곡선,동교동로타리 (동교동149-4),성북구 하월곡동 29-70,성북구 화랑로 73,포트홀
20230206144613001,보수,북부,성북구,동교~월곡선,동교동로타리 (동교동149-4),성북구 하월곡동 29-70,성북구 화랑로 73,포트홀
20230206144332001,보수,북부,종로구,중학~성북선,성북동 (성북동275),종로구 세종로 1-64,종로구 삼청로 30,포트홀
20230206144211001,보수,북부,성북구,필동~도봉선,퇴계로3가로타리 (필동1가40),성북구 동선동4가 1-3,성북구 동소문로 105,포트홀
20230206144203001,보수,북부,성북구,,,성북구 동선동4가 1-3,성북구 동소문로 105,포트홀
20230206110042001,보수,강서,강서구,방화~사가정선,면목동 (면목동 524-33),강서구 공항동 298-1,강서구 남부순환로9길 3,포트홀
20230206105854001,보수,강서,양천구,구로~염창선,올림픽대로유입램프 (염창동103),양천구 신정동 330-8,,포트홀
20230206105801001,보수,강서,양천구,구로~염창선,광명고가차도 (구로1동 시계),양천구 신정동 162-23,양천구 안양천로 683,포트홀
20230206105740001,보수,강서,강서구,과해~삼성선,삼성동171-3,강서구 등촌동 607-5,강서구 공항대로 516,포트홀
20230206105715001,보수,강서,강서구,방화~사가정선,면목동 (면목동 524-33),강서구 방화동 635-2,,포트홀
20230206105651001,보수,강서,강서구,신월~가양선,올림픽대로 유출입램프 (가양2동 강변 아파트 3단지),강서구 화곡동 746-1,강서구 화곡로 224,포트홀
20230206105551001,보수,강서,구로구,방화~사가정선,면목동 (면목동 524-33),구로구 개봉동 101,구로구 고척로21길 55,포트홀
20230206105536001,보수,강서,양천구,신정이펜하우스~남부순환로,부천시계 (신월동 728-13),양천구 신월동 896,양천구 신월로 209,포트홀
20230206105514001,보수,강서,구로구,궁동~영등포선,영등포로타리 (영등포동1가94),구로구 궁동 5-7,,포트홀
20230206105504001,보수,강서,구로구,궁동~영등포선,영등포로타리 (영등포동1가94),구로구 궁동 5-7,,포트홀
20230206105446001,보수,강서,양천구,궁동~영등포선,구로구시계 (궁동 산1-71),양천구 신정동 314-7,양천구 목동서로 295,포트홀
20230206105416001,보수,강서,구로구,온수~망우선,중랑구시계 (망우동산52-4),구로구 오류동 33,구로구 경인로 230,포트홀
20230206094915001,보수,남부,서초구,우면~중학선,우면동시계 (우면동418),서초구 서초동 1748-50,서초구 반포대로 25,포트홀
20230206094748001,보수,남부,서초구,방배~잠실선,지하철공사앞 로타리 (방배동447-4),서초구 서초동 1748-37,서초구 효령로 341,포트홀
20230206094557001,보수,남부,서초구,방배~잠실선,지하철공사앞 로타리 (방배동447-4),서초구 서초동 1748-37,서초구 효령로 357,포트홀
20230206093903001,보수,남부,서초구,장지~가회선,복정4거리 (장지동608-5),서초구 서초동 1374,서초구 강남대로 331-3,포트홀
20230206093804001,보수,남부,서초구,장지~가회선,복정4거리 (장지동608-5),,서초구 강남대로 373,포트홀
20230206093706001,보수,남부,서초구,장지~가회선,복정4거리 (장지동608-5),서초구 서초동 1373,서초구 강남대로 419,포트홀
20230206093607001,보수,남부,서초구,,,,서초구 사평대로 376-2,포트홀
20230206093430001,보수,남부,서초구,이수~청담선,청담가로공원 (청담동135-10),,서초구 신반포로 306,포트홀
20230206093348001,보수,남부,서초구,이수~청담선,이수교,서초구 잠원동 103,서초구 신반포로 257,포트홀
20230206093303001,보수,남부,서초구,과해~삼성선,김포공항 정문 (과해동624-10),서초구 반포동 128-7,서초구 고무래로 35,포트홀
20230206093229001,보수,남부,서초구,과해~삼성선,김포공항 정문 (과해동624-10),서초구 반포동 128-7,서초구 신반포로 270,포트홀
20230206093207001,보수,남부,서초구,과해~삼성선,김포공항 정문 (과해동624-10),서초구 반포동 28-4,,포트홀
20230206093028001,보수,남부,서초구,과해~삼성선,삼성동171-3,서초구 반포동 128-12,서초구 사평대로 112,포트홀
20230206092916001,보수,남부,서초구,과해~삼성선,김포공항 정문 (과해동624-10),,서초구 사평대로 102,포트홀
20230206092843001,보수,남부,동작구,신월~노량진선,남부순환로 (신월동438-8),동작구 대방동 64-12,동작구 노량진로 26,포트홀
20230206092733001,보수,남부,동작구,,,동작구 대방동 466-41,동작구 여의대방로 214,포트홀
20230206092602001,보수,남부,영등포구,양평~상도선,상도로타리 (상도2동4가9),,영등포구 신풍로 108,포트홀
20230206092536001,보수,남부,영등포구,오류~대림선,서서울정보산업고 (궁동 4-41),영등포구 대림동 929-10,영등포구 디지털로 421,포트홀
20230206092413001,보수,남부,동작구,시흥~중림선,서울시상수도 사업본부앞 (중림동406),동작구 신대방동 378-10,동작구 여의대방로 128,포트홀
20230206092350001,보수,남부,동작구,양평~상도선,경인입구입구로타리 (양평동3가69),동작구 상도동 187-2,동작구 상도로 147,포트홀
20230206092317001,보수,남부,동작구,신림~노량진선,서울대학교입구 (신림동686),동작구 노량진동 311-14,동작구 장승배기로 99,포트홀
20230206092128001,보수,남부,동작구,양평~상도선,상도로타리 (상도2동4가9),동작구 상도동 345-1,동작구 상도로 110,포트홀
20230206092051001,보수,남부,동작구,양평~상도선,상도로타리 (상도2동4가9),동작구 대방동 406-10,동작구 상도로 76,포트홀
20230206091855001,보수,남부,동작구,신림~노량진선,노량진3거리 (노량진62-12),동작구 신대방동 342-57,동작구 보라매로 86,포트홀
20230206091835001,보수,남부,관악구,,,관악구 봉천동 727-8,관악구 보라매로 35,포트홀
20230206091818001,보수,남부,관악구,신림~노량진선,노량진3거리 (노량진62-12),관악구 봉천동 728-223,관악구 보라매로 34,포트홀
20230206091739001,보수,남부,관악구,신대방~신림선,호압산길 (신림7동산102-6),관악구 신림동 517-59,관악구 난곡로 368,포트홀
20230206091502001,보수,남부,관악구,,,관악구 신림동 706-122,관악구 난곡로 197,포트홀
20230206091441001,보수,남부,관악구,신대방~신림선,시흥대로 (신대방686),,관악구 난곡로 213,포트홀
20230206091356001,보수,남부,관악구,방화~사가정선,면목동 (면목동 524-33),관악구 신림동 564,금천구 남부순환로 1426,포트홀
20230206091323001,보수,남부,금천구,방화~사가정선,면목동 (면목동 524-33),금천구 독산동 996-3,금천구 남부순환로 1358,포트홀
20230206001924010,보수,시설관리공단,서대문구,동교~월곡선,동교동로타리 (동교동149-4),서울 서대문구 홍은동 217-9,서울특별시 서대문구 연희로 407,포트홀
20230206001913010,보수,시설관리공단,영등포구,여의도 둔치선,서울교북단 (여의도동4-9),서울 영등포구 여의도동 80-10,,포트홀
20230206001909010,보수,강서,구로구,신정~봉천선,봉천4거리R (봉천동 859-49),서울 구로구 구로동 179-91,서울특별시 구로구 디지털로 318,포트홀
20230206001903010,보수,시설관리공단,영등포구,,,서울 영등포구 여의도동 524,,포트홀
20230206001899010,보수,시설관리공단,서초구,올림픽대로,행주대교 남단 (개화I.C),서울 서초구 잠원동 122-2,,포트홀
20230206001898010,보수,시설관리공단,서초구,올림픽대로,행주대교 남단 (개화I.C),서울 서초구 잠원동 119,,포트홀
20230206001895010,보수,서부,마포구,,,서울 마포구 대흥동 128-1,서울특별시 마포구 대흥로 지하 85,포트홀
20230206001892010,보수,시설관리공단,서초구,내곡~월곡선,내곡동시계,서울 서초구 내곡동 1-2547,,포트홀
20230206001888010,보수,시설관리공단,서대문구,내부순환도시고속도로,마포구 성산동,서울 서대문구 연희동 527-19,서울특별시 서대문구 모래내로 208,포트홀
20230206001879010,보수,시설관리공단,성동구,,,서울 성동구 금호동4가 1522-1,,포트홀
20230206001869010,보수,시설관리공단,강남구,올림픽대로,강동구 시계 (하일I.C),서울 강남구 청담동 139-28,서울특별시 강남구 도산대로101길 29,포트홀
20230206001866010,보수,북부,강북구,필동~도봉선,퇴계로3가로타리 (필동1가40),서울 강북구 미아동 231,서울특별시 강북구 솔샘로 335,포트홀
20230206001863010,보수,북부,강북구,필동~도봉선,퇴계로3가로타리 (필동1가40),서울 강북구 미아동 194-1,서울특별시 강북구 도봉로 219,포트홀
20230206001848010,보수,강서,양천구,방화~사가정선,면목동 (면목동 524-33),서울 양천구 신월동 818,,포트홀
20230206001847010,보수,동부,강남구,,,서울 강남구 논현동 279-23,서울특별시 강남구 언주로 709,포트홀
20230206001811010,보수,서부,용산구,,,서울 용산구 한강로3가 16-8,서울특별시 용산구 청파로 56,포트홀
20230206001810010,보수,서부,용산구,청파로,원효대교남단,서울 용산구 한강로3가 16-7,서울특별시 용산구 청파로 74,포트홀
20230206001809010,보수,서부,용산구,청파로,원효대교남단,서울 용산구 한강로3가 16-7,서울특별시 용산구 청파로 74,포트홀
20230206001806010,보수,서부,용산구,청암~원효선,강변북로 (청암동97),서울 용산구 원효로4가 112-2,서울특별시 용산구 원효로25길 13,포트홀
20230206001804010,보수,서부,용산구,,,서울 용산구 원효로4가 160-1,서울특별시 용산구 원효로 48,포트홀
20230206001785010,보수,서부,은평구,,,서울 은평구 대조동 207-14,서울특별시 은평구 연서로 174,포트홀
20230206001780010,보수,성동,성동구,금호~행당선,무학여고 (행당동 319-9),서울 성동구 행당동 317-5,서울특별시 성동구 행당로 125-4,포트홀
20230206001775010,보수,강서,구로구,개봉선,개봉동시계 (개봉동290-6),서울 구로구 개봉동 403-77,서울특별시 구로구 개봉로 36-1,포트홀
20230206001771010,보수,강서,구로구,오류~대림선,썬프라자백화점 (대림동 909-2),서울 구로구 천왕동 262,서울특별시 구로구 오리로 1115,포트홀
20230203900293010,보수,서부,마포구,서부간선,사천교로타리 (연희동446-13),서울 마포구 성산동 565-9,서울특별시 마포구 방울내로11길 147,포트홀
20230203900272010,보수,서부,마포구,온수~망우선,오류동시계 (온수동산17),서울 마포구 공덕동 237-9,서울특별시 마포구 마포대로 143,포트홀
20230203171528001,보수,남부,관악구,방화~사가정선,행주대교,관악구 신림동 1674-6,관악구 남부순환로 1351,포트홀
20230203171504001,보수,남부,관악구,방화~사가정선,행주대교,,관악구 남부순환로 1353,포트홀
20230203171434001,보수,남부,동작구,신림~노량진선,서울대학교입구 (신림동686),동작구 노량진동 231-124,동작구 장승배기로 127,포트홀
20230203171357001,보수,남부,동작구,신림~노량진선,노량진3거리 (노량진62-12),동작구 노량진동 50-1,동작구 장승배기로 164,포트홀
20230203171334001,보수,남부,동작구,,,동작구 노량진동 231-124,동작구 장승배기로 144,포트홀
20230203171302001,보수,남부,동작구,신림~진관내선,은평구시계 (진관내동569),,동작구 상도로 317-1,포트홀
20230203171223001,보수,남부,관악구,신림~노량진선,서울대학교입구 (신림동686),,관악구 신림로 41,포트홀
20230203171157001,보수,남부,관악구,시흥~신림선,동빙1교 (신림2동 116),관악구 신림동 305-52,관악구 호암로 538,포트홀
20230203171134001,보수,남부,금천구,시흥~신림선,동빙1교 (신림2동 116),,,포트홀
20230203171109001,보수,남부,관악구,,,,관악구 호암로 358,포트홀
20230203170956001,보수,남부,서초구,사당~서빙고선,한강중학로타리 (서빙고동4-1)),서초구 방배동 2279,서초구 동작대로 160,포트홀
20230203170939001,보수,남부,서초구,방화~사가정선,행주대교,서초구 서초동 1748-51,서초구 남부순환로 2361,포트홀
20230203170909001,보수,남부,서초구,방화~사가정선,행주대교,서초구 서초동 1748-51,서초구 남부순환로 2385,포트홀
20230203170839001,보수,남부,서초구,방배~잠실선,아시아선수촌아파트 (잠실7동86),서초구 서초동 1748-49,서초구 효령로 190,포트홀
20230203170817001,보수,남부,서초구,방배선,삼호아파트 (방배본동829),서초구 방배동 936-15,서초구 방배로 132,포트홀
20230203170757001,보수,남부,서초구,방배선,삼호아파트 (방배본동829),서초구 방배동 839-36,서초구 방배로 184,포트홀
20230203170728001,보수,남부,서초구,방배선,경남아파트R (방배동 1026-24),,서초구 방배로 200,포트홀
20230203170640001,보수,남부,서초구,방배선,삼호아파트 (방배본동829),서초구 방배동 936-15,서초구 방배로 148,포트홀
20230203170602001,보수,남부,서초구,,,서초구 방배동 905-34,서초구 방배로 118,포트홀
20230203170536001,보수,남부,서초구,방배선,삼호아파트 (방배본동829),,서초구 방배로8길 4,포트홀
20230203170504001,보수,남부,관악구,방화~사가정선,면목동 (면목동 524-33),관악구 봉천동 979-9,관악구 남부순환로 1670,포트홀
20230203170444001,보수,남부,서초구,방배선,삼호아파트 (방배본동829),서초구 방배동 1033-2,서초구 방배로 16,포트홀
20230203164648001,보수,북부,도봉구,필동~도봉선,도봉구시계 (도봉동378),도봉구 창동 703-6,도봉구 도봉로 454,포트홀
20230203164639001,보수,북부,도봉구,필동~도봉선,도봉구시계 (도봉동378),도봉구 창동 703-6,도봉구 도봉로 454,포트홀
20230203164543001,보수,북부,종로구,온수~망우선,오류동시계 (온수동산17),종로구 신문로2가 1-389,종로구 새문안로 55,포트홀
20230203164431001,보수,북부,성북구,,,성북구 석관동 375-29,성북구 한천로66길 225-1,포트홀
20230203162355001,보수,북부,노원구,세곡~상계선,상계동시계 (상계1동1203),노원구 상계동 694-1,노원구 동일로 1456,포트홀
20230203162347001,보수,북부,노원구,세곡~상계선,상계동시계 (상계1동1203),노원구 상계동 694-1,노원구 동일로 1456,포트홀
20230203162339001,보수,북부,노원구,세곡~상계선,상계동시계 (상계1동1203),노원구 상계동 694-1,노원구 동일로 1456,포트홀
20230203162331001,보수,북부,노원구,세곡~상계선,상계동시계 (상계1동1203),노원구 상계동 694-1,노원구 동일로 1456,포트홀
20230203162323001,보수,북부,노원구,세곡~상계선,상계동시계 (상계1동1203),노원구 상계동 694-1,노원구 동일로 1456,포트홀
20230203162314001,보수,북부,노원구,세곡~상계선,상계동시계 (상계1동1203),노원구 상계동 694-1,노원구 동일로 1456,포트홀
20230203162306001,보수,북부,노원구,세곡~상계선,상계동시계 (상계1동1203),노원구 상계동 694-1,노원구 동일로 1456,포트홀
20230203162257001,보수,북부,노원구,세곡~상계선,상계동시계 (상계1동1203),노원구 상계동 694-1,노원구 동일로 1456,포트홀
20230203160933001,보수,북부,성북구,,,성북구 정릉동 966-1,성북구 정릉로 279,포트홀
20230203160807001,보수,북부,성북구,내부순환도시고속도로,마포구 성산동,성북구 정릉동 966-1,성북구 정릉로31가길 1,포트홀
20230203160614001,보수,북부,성북구,,,성북구 정릉동 966-265,성북구 정릉로 307,포트홀
20230203160606001,보수,북부,성북구,,,성북구 정릉동 966-265,성북구 정릉로 307,포트홀
20230203160437001,보수,북부,노원구,,,노원구 상계동 95-377,노원구 상계로 193-14,포트홀
20230203160408001,보수,북부,노원구,,,노원구 상계동 95-377,노원구 상계로 193-14,포트홀
20230203160358001,보수,북부,노원구,,,노원구 상계동 95-377,노원구 상계로 193-14,포트홀
20230203160351001,보수,북부,노원구,,,노원구 상계동 95-377,노원구 상계로 193-14,포트홀
20230203160343001,보수,북부,노원구,,,노원구 상계동 95-377,노원구 상계로 193-14,포트홀
20230203160334001,보수,북부,노원구,,,노원구 상계동 95-377,노원구 상계로 193-14,포트홀
20230203160325001,보수,북부,노원구,,,노원구 상계동 95-377,노원구 상계로 193-14,포트홀
20230203160316001,보수,북부,노원구,,,노원구 상계동 95-377,노원구 상계로 193-14,포트홀
20230203155833001,보수,북부,성북구,,,성북구 동선동1가 101-1,성북구 동소문로 106,포트홀
20230203155803001,보수,북부,성북구,,,성북구 동선동1가 101-1,성북구 동소문로 106,포트홀
20230203155755001,보수,북부,성북구,,,성북구 동선동1가 101-1,성북구 동소문로 106,포트홀
20230203154906001,보수,북부,도봉구,필동~도봉선,퇴계로3가로타리 (필동1가40),도봉구 도봉동 637-87,도봉구 시루봉로 310,포트홀
20230203154553001,보수,북부,종로구,,,종로구 필운동 246-1,종로구 사직로 94,포트홀
20230203154253001,보수,북부,강북구,정릉~번동선,한천로 (번동주공3단지),강북구 번동 148-512,강북구 오현로 180,포트홀
20230203115118001,보수,강서,양천구,신월~노량진선,한강대교남단 (노량진본동126),양천구 목동 404-7,양천구 오목로 350,포트홀
20230203115055001,보수,강서,양천구,궁동~영등포선,구로구시계 (궁동 산1-71),양천구 목동 408-162,양천구 오목로 300,포트홀
20230203115029001,보수,강서,영등포구,온수~망우선,오류동시계 (온수동산17),영등포구 영등포동2가 94-32,,포트홀
20230203114937001,보수,강서,구로구,독산~등촌선,등촌동로타리 (등촌동 505-23),구로구 구로동 604-15,구로구 경인로 565,포트홀
20230203114906001,보수,강서,구로구,독산~등촌선,등촌동로타리 (등촌동 505-23),구로구 구로동 462-1,구로구 구로동로 240,포트홀
20230203114858001,보수,강서,구로구,독산~등촌선,등촌동로타리 (등촌동 505-23),구로구 구로동 462-1,구로구 구로동로 240,포트홀
20230203114847001,보수,강서,구로구,독산~등촌선,등촌동로타리 (등촌동 505-23),구로구 구로동 462-1,구로구 구로동로 240,포트홀
20230203114815001,보수,강서,구로구,항동~개봉선,남부순환로 (개봉동 307-8),구로구 오류동 294-3,구로구 서해안로 2201,포트홀
20230203114750001,보수,강서,구로구,온수~망우선,오류동시계 (온수동산17),구로구 개봉동 156-23,구로구 경인로 319,포트홀
20230203114743001,보수,강서,구로구,온수~망우선,오류동시계 (온수동산17),구로구 개봉동 156-23,구로구 경인로 319,포트홀
20230203114723001,보수,강서,영등포구,과해~삼성선,삼성동171-3,영등포구 양평동1가 189-2,서울 영등포구 영등포로 59,포트홀
20230203114653001,보수,강서,영등포구,,,영등포구 당산동6가 351-3,영등포구 당산로51길 23,포트홀
20230203114640001,보수,강서,영등포구,,,영등포구 당산동6가 351-3,영등포구 당산로51길 23,포트홀
20230203114610001,보수,강서,영등포구,궁동~영등포선,구로구시계 (궁동 산1-71),영등포구 당산동6가 340-5,영등포구 양평로 70,포트홀
20230203114540001,보수,강서,영등포구,문래~당산선,당산역 (당산동283),영등포구 당산동5가 4-9,영등포구 당산로42길 7,포트홀
20230203114532001,보수,강서,영등포구,문래~당산선,당산역 (당산동283),영등포구 당산동5가 4-9,영등포구 당산로 187,포트홀
20230203114503001,보수,강서,영등포구,,,영등포구 양평동2가 42-1,영등포구 선유서로21길 30,포트홀
20230203114416001,보수,강서,양천구,방화~사가정선,행주대교,양천구 신월동 790,양천구 남부순환로 371,포트홀
20230203114353001,보수,강서,양천구,,,양천구 신월동 215,양천구 남부순환로64길 37-9,포트홀
20230203114345001,보수,강서,양천구,,,양천구 신월동 215,양천구 남부순환로64길 37-9,포트홀
20230203114311001,보수,강서,양천구,신정이펜하우스~남부순환로,부천시계 (신월동 728-13),,양천구 신월로 253,포트홀
20230203114233001,보수,강서,강서구,고척~가양선,고척동3거리로타리 (고척동76),,강서구 강서로 307,포트홀
20230203114223001,보수,강서,강서구,고척~가양선,고척동3거리로타리 (고척동76),강서구 내발산동 724-42,강서구 강서로 307,포트홀
20230203114118001,보수,강서,양천구,신월~노량진선,남부순환로 (신월동438-8),양천구 목동 406-189,양천구 오목로 325,포트홀
20230203114054001,보수,강서,양천구,,,양천구 신정동 1278-2,양천구 신목로 5,포트홀
20230203114025001,보수,강서,양천구,구로~염창선,올림픽대로유입램프 (염창동103),양천구 목동 914-3,서울 양천구 안양천로 916,포트홀
20230203114005001,보수,강서,양천구,,,양천구 신정동 871-3,서울 양천구 안양천로 812,포트홀
20230203113942001,보수,강서,영등포구,신정~봉천선,목동중교 (신정동88),영등포구 문래동5가 32,영등포구 도림천로 62,포트홀
20230203113932001,보수,강서,영등포구,신정~봉천선,목동중교 (신정동88),영등포구 문래동5가 32,영등포구 선유서로 3,포트홀
20230203113827001,보수,강서,양천구,구로~염창선,올림픽대로유입램프 (염창동103),양천구 신정동 330-8,,포트홀
20230203113819001,보수,강서,양천구,구로~염창선,올림픽대로유입램프 (염창동103),,,포트홀
20230203113747001,보수,강서,양천구,,,양천구 목동 409-384,,포트홀
20230203113724001,보수,강서,구로구,온수~망우선,중랑구시계 (망우동산52-4),구로구 오류동 89-5,구로구 경인로 110,포트홀
20230203113654001,보수,강서,구로구,방화~사가정선,면목동 (면목동 524-33),,구로구 개봉로20길 91-28,포트홀
20230203113630001,보수,강서,강서구,,,강서구 외발산동 213,강서구 남부순환로 196,포트홀
20230203001241010,보수,강서,영등포구,,,서울 영등포구 영등포동7가 106-1,서울특별시 영등포구 국회대로 664,포트홀
20230203001236010,보수,동부,강동구,문정~고덕선,장지동로타리 (문정동 257-4),서울 강동구 둔촌동 산 11-4,서울특별시 강동구 동남로 635,포트홀
20230203001235010,보수,동부,강동구,문정~고덕선,장지동로타리 (문정동 257-4),서울 강동구 둔촌동 572,,포트홀
20230203001230010,보수,남부,동작구,신림~노량진선,노량진3거리 (노량진62-12),서울 동작구 신대방동 345-6,서울특별시 동작구 보라매로 88,포트홀
20230203001227010,보수,남부,영등포구,시흥~중림선,서울시상수도 사업본부앞 (중림동406),서울 영등포구 신길동 4879,서울특별시 동작구 여의대방로 214,포트홀
20230203001223010,보수,남부,동작구,시흥~중림선,서울시상수도 사업본부앞 (중림동406),서울 동작구 신대방동 378-10,서울특별시 동작구 여의대방로 128,포트홀
20230203001221010,보수,남부,관악구,신대방~신림선,시흥대로 (신대방686),서울 관악구 신림동 502,서울특별시 관악구 난곡로 367,포트홀
20230203001205010,보수,강서,영등포구,신월~노량진선,남부순환로 (신월동438-8),서울 영등포구 영등포동 336-2,서울특별시 영등포구 영신로 145,포트홀
20230203001179010,보수,강서,영등포구,,,서울 영등포구 영등포동2가 174-1,서울특별시 영등포구 버드나루로 1,포트홀
20230203001169010,보수,강서,구로구,신도림~구로선,신도림로 56-13 (동아3차아파트 교차로),서울 구로구 구로동 68-1,,포트홀
20230203001168010,보수,강서,구로구,,,서울 구로구 구로동 1204,서울특별시 구로구 도림천로 351,포트홀
20230203001166010,보수,서부,중구,도심순환도로,서울적십자병원,서울 중구 을지로6가 18-214,서울특별시 중구 청계천로 274,포트홀
20230203001150010,보수,성동,성동구,,,서울 성동구 마장동 217-3,서울특별시 성동구 살곶이길 40,포트홀
20230203001138010,보수,강서,영등포구,과해~삼성선,삼성동171-3,서울 영등포구 당산동 91-2,서울특별시 영등포구 당산로52길 3,포트홀
20230203001136010,보수,강서,영등포구,과해~삼성선,삼성동171-3,서울 영등포구 당산동 99-9,서울특별시 영등포구 당산로54길 11,포트홀
20230203001124010,보수,시설관리공단,강남구,,,서울 강남구 삼성동 185-3,,포트홀
20230203001117010,보수,시설관리공단,영등포구,올림픽대로,행주대교 남단 (개화I.C),서울 영등포구 여의도동 9,,포트홀
